source,org-name,prefix_root,prefix,created,netname,org,mnt-by,last-modified,exact_origin,country_root,country
APNIC,SingNet Pte Ltd,203.126.0.0/15,203.127.108.0/24,,SINTELIX-SG,,MAINT-SG-SINGNET,2021-01-20T13:21:07Z,AS7473,SG,SG
APNIC,SingNet Pte Ltd,203.126.0.0/15,203.127.225.0/24,,GLOBE-COMM,,MAINT-SG-SINGNET,2011-11-03T01:49:50Z,AS17894,SG,PH
APNIC,SaveCom International Inc.,210.208.64.0/19,210.208.72.0/21,,SAVECOM,,TWIX-AP,2008-09-04T06:49:46Z,AS9676,TW,TW
APNIC,SaveCom International Inc.,210.208.64.0/19,210.208.81.0/24,,GNET,,TWIX-AP,2008-09-04T06:50:56Z,AS7532,TW,TW
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.152.0/24,,DEACONS-HK,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:52:21Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.101.0/24,,ALCATEL-HK,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:54:16Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.103.0/24,,DAIRYFARM-HK,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:55:49Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.70.0/24,,DIGITALNETWORK-HK,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:25Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.122.0/24,,China-Everbright,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:40Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.13.0/24,,M--R-Forwarding,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:40Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.141.0/24,,China-Patent-Agent-HK-Ltd,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:40Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.15.0/24,,OFTA-OFTA,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:40Z,AS9538,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.169.0/24,,Shui-On-Holdings-Ltd,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:40Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.227.0/24,,Perfecta-Dyeing-Printing--Weaving-Work-Ltd,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:41Z,AS4760,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.30.0/24,,DATALINK-BUSINESS-SOLUTIONS-LIMITED,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:41Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.42.0/24,,Global-Logistics-System,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:41Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.72.0/24,,JUPITER-GLOBAL-LIMITED,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:42Z,AS4760,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.75.0/24,,LE-SAUNDA-MANAGEMENT-LTD,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:42Z,AS4760,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.61.0/24,,Giordano-Ltd,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:42Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.84.0/24,,Giordano-Ltd,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:54Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.248.0/24,,Leo-Burnett-Ltd,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:55Z,AS9444,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.249.0/24,,Leo-Burnett-Ltd,,MAINT-HK-PCCW-BIA-CS,2008-09-04T06:58:55Z,AS9444,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),202.82.0.0/16,202.82.77.0/24,,MVA-HK,,MAINT-HK-PCCW-BIA-CS,2008-09-04T07:01:28Z,AS4515,HK,HK
APNIC,Hutchison Whampoa Ltd.,202.45.64.0/19,202.45.68.0/24,,HGC,,MAINT-HK-HGCADMIN,2008-09-04T06:54:08Z,AS131280,HK,HK
APNIC,Spark New Zealand Trading Limited,219.88.0.0/15,219.88.128.0/20,,ORCON-NZ,,MAINT-NZ-SPARK,2021-01-10T22:10:30Z,AS9790,NZ,NZ
APNIC,Spark New Zealand Trading Limited,219.88.0.0/15,219.88.240.0/20,,ORCON-NZ,,MAINT-NZ-SPARK,2021-01-10T22:10:28Z,AS9790,NZ,NZ
APNIC,Spark New Zealand Trading Limited,210.54.128.0/17,210.54.148.0/22,,ORCON-NZ,,MAINT-NZ-SPARK,2021-01-10T22:10:31Z,AS9790,NZ,NZ
APNIC,ERNET India,202.41.64.0/18,202.41.94.0/24,,SAHA-IN,,MAINT-AP-ERNET-INDIA,2008-09-04T06:58:19Z,AS4755,IN,IN
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),203.86.128.0/19,203.86.128.0/20,,HKT-BIA,,MAINT-HK-PCCW-BIA-CS,2021-01-27T13:24:55Z,AS4515,HK,HK
APNIC,PCCW IMS Ltd (PCCW Business Internet Access),203.86.128.0/19,203.86.144.0/24,,EDGETGHK-HK,,MAINT-HK-IMS-CS,2022-05-13T07:10:36Z,AS40513,HK,HK
APNIC,iiNet Limited,202.55.144.0/20,202.55.153.0/24,,YLESS4U,,MAINT-AU-TRANSACT1,2008-09-04T06:58:38Z,AS45447,AU,au
APNIC,iiNet Limited,58.6.0.0/15,58.6.72.0/21,,BROADBANDNET-AU,,MAINT-AU-WESTNET,2008-09-04T07:03:33Z,AS7545,AU,AU
APNIC,Speedcast Limited,203.88.64.0/19,203.88.89.0/24,,SPEEDCAST-HK,,MAINT-HK-SPEEDCAST,2008-09-04T07:07:08Z,AS4913,HK,HK
APNIC,Corpita Pty Ltd,203.90.24.0/21,203.90.31.0/24,,CORPITA-NET-BYT,,MAINT-AU-CORPITA,2020-06-10T01:41:45Z,AS55581,AU,AU
APNIC,Verizon Communications Singapore Pte Limited,202.95.64.0/19,202.95.78.0/24,,ARINSO-SG,,MAINT-DNS-UUNET,2008-09-04T07:06:49Z,AS395753,SG,SG
APNIC,Verizon Hong Kong Limited,203.193.0.0/18,203.193.26.0/24,,ARROW-HK,,MAINT-DNS-UUNET,2008-09-04T07:08:44Z,AS24304,HK,HK
APNIC,Verizon Hong Kong Limited,203.193.0.0/18,203.193.19.0/24,,UU-203-193-19-0,,MAINT-DNS-UUNET,2021-06-10T18:40:48Z,AS18692,HK,HK
APNIC,Verizon Hong Kong Limited,203.193.0.0/18,203.193.21.0/24,,VZ-Cust,,MAINT-DNS-UUNET,2021-09-29T15:46:10Z,AS209242,HK,HK
APNIC,New Skies Satellites B.V.,210.5.192.0/18,210.5.255.0/24,,Newwave-AU,,MAINT-AP-NSS,2021-02-24T13:06:03Z,AS12684,HK,AU
APNIC,New Skies Satellites B.V.,210.5.192.0/18,210.5.208.0/22,,SES-AU,,MAINT-AP-NSS,2023-05-26T14:52:03Z,AS12684,HK,AU
APNIC,New Skies Satellites B.V.,210.5.192.0/18,210.5.224.0/21,,SES-HK,,MAINT-AP-NSS,2023-05-30T06:37:21Z,AS12684,HK,HK
APNIC,TRUE INTERNET CORPORATION CO. LTD.,122.144.24.0/21,122.144.24.0/24,,TIG-LOOP-BACK,,MAINT-TRUEINTERNETGATEWAY-TH,2008-09-04T07:13:24Z,AS38082,TH,TH
APNIC,TRUE INTERNET CORPORATION CO. LTD.,122.144.24.0/21,122.144.29.0/24,,TIG-NET-MGT,,MAINT-TRUEINTERNETGATEWAY-TH,2008-10-13T13:21:24Z,AS38081;AS55554,TH,TH
APNIC,TRUE INTERNET CORPORATION CO. LTD.,122.144.24.0/21,122.144.30.0/24,,TIG-DIX-LOOPBACK,,MAINT-TRUEINTERNETGATEWAY-TH,2008-09-04T07:13:24Z,AS38081;AS55554,TH,TH
APNIC,TRUE INTERNET CORPORATION CO. LTD.,122.144.24.0/21,122.144.25.0/24,,TIG-DIX-CUST-WAN,,MAINT-TRUEINTERGATEWAY-TH,2022-02-01T14:32:38Z,AS38082,TH,TH
APNIC,AAPT Limited,203.111.128.0/18,203.111.190.0/23,,ELMTREECONSULTINGSERVICESPTYLT,,MAINT-AU-AAPT,2021-05-19T13:18:36Z,AS7545,AU,AU
APNIC,SPEEDCAST AUSTRALIA PTY LIMITED,202.5.160.0/19,202.5.162.0/24,,NewSat-Clients,,MAINT-AU-NEWSAT,2012-11-26T03:47:06Z,AS38456,AU,AU
APNIC,SPEEDCAST AUSTRALIA PTY LIMITED,202.5.160.0/19,202.5.163.0/24,,NewSat-Clients,,MAINT-AU-NEWSAT,2012-11-26T03:47:18Z,AS38456,AU,AU
APNIC,SPEEDCAST AUSTRALIA PTY LIMITED,202.5.160.0/19,202.5.165.0/24,,NewSat-Clients,,MAINT-AU-NEWSAT,2012-11-26T03:47:30Z,AS38456,AU,AU
APNIC,SPEEDCAST AUSTRALIA PTY LIMITED,202.5.160.0/19,202.5.166.0/24,,NewSat-Clients,,MAINT-AU-NEWSAT,2012-11-26T03:47:36Z,AS38456,AU,AU
APNIC,Yahoo Inc.,124.108.96.0/20,124.108.100.0/22,,TP2,,MAINT-AP-YAHOO-INC,2022-12-06T10:49:34Z,AS24506,HK,TW
APNIC,hkcolo limited,202.122.96.0/20,202.122.111.0/24,,Flag,,MAINT-AP-HKCOLO,2021-01-10T22:10:15Z,AS132499,HK,HK
APNIC,GPLHost LLC,117.121.240.0/21,117.121.247.0/24,,GPLHOST,,MAINT-IPXOLIMITED-AP MAINT-GPLHOST-IPXO,2023-06-20T07:46:15Z,AS141158,SG,JP
APNIC,GPLHost LLC,117.121.240.0/21,117.121.245.0/24,,Kuiper,,MAINT-IPXOLIMITED-AP MAINT-GPLHOST-IPXO,2023-06-20T07:43:38Z,AS49901;AS49901;AS49901;AS49901;AS49901;AS49901;AS49901;AS49901;AS834;AS151858,SG,HK
APNIC,Cognizant Technology Solutions India Pvt Ltd,116.66.128.0/19,116.66.129.0/24,,COGNIZANT,,MAINT-IN-COGNIZANT,2021-07-14T13:09:33Z,AS30462,IN,US
APNIC,Yahoo Inc.,124.108.64.0/19,124.108.80.0/22,,APAC,,MAINT-AP-YAHOO-INC,2022-12-06T10:29:51Z,AS10310,HK,HK
APNIC,Yahoo Inc.,124.108.64.0/19,124.108.78.0/23,,APAC,,MAINT-AP-YAHOO-INC,2022-12-06T10:34:01Z,AS10310,HK,SG
APNIC,Yahoo Inc.,124.108.64.0/19,124.108.64.0/21,,APAC,,MAINT-AP-YAHOO-INC,2022-12-06T10:30:56Z,AS10310,HK,JP
APNIC,Tata Communications Limited,59.164.0.0/15,59.164.76.0/24,,RBU_BB_NAT_SHAPATH,,MAINT-VSNL-AP,2008-09-04T07:22:20Z,AS6421,IN,IN
APNIC,Tata Communications Limited,59.164.0.0/15,59.164.77.0/24,,RBU_BB_NAT_SHAPATH,,MAINT-VSNL-AP,2008-09-04T07:22:20Z,AS6421,IN,IN
APNIC,AT&T Japan K.K.,203.196.96.0/19,203.196.101.0/24,,LIG,,MAINT-AP-OPENNET,2008-09-04T07:26:10Z,AS2687,JP,NZ
APNIC,Forewin Telecom Group Limited,115.126.0.0/17,115.126.25.0/24,,FTG-BB-GB5,,MAINT-HK-FTG,2009-08-25T08:08:23Z,AS15083,HK,HK
APNIC,SAP Australia,203.13.144.0/20,203.13.145.0/24,,SAP-APJ-CN-SHA,,MAINT-DE-SAP,2008-10-01T06:36:28Z,AS7468,AU,CN
APNIC,SAP Australia,203.13.144.0/20,203.13.156.0/24,,SAP-APJ-AU-SYD-HEC,,MAINT-DE-SAP,2021-02-01T07:43:31Z,AS133767,AU,AU
APNIC,Maxis Broadband Sdn.Bhd,121.120.0.0/14,121.122.128.0/17,,MAXISNET-ADSL,,MAINT-MY-MAXIS,2009-05-08T06:30:11Z,AS9534,MY,MY
APNIC,Maxis Broadband Sdn.Bhd,121.120.0.0/14,121.122.0.0/17,,MAXISNET-3G,,MAINT-MY-MAXIS,2009-05-08T03:39:26Z,AS9534,MY,MY
APNIC,Maxis Broadband Sdn.Bhd,121.120.0.0/14,121.123.0.0/17,,MAXISNET-3G,,MAINT-MY-MAXIS,2009-05-08T03:24:23Z,AS9534,MY,MY
APNIC,Maxis Broadband Sdn.Bhd,121.120.0.0/14,121.121.0.0/16,,MAXISNET-HSDPA,,MAINT-MY-MAXIS,2009-05-08T03:45:26Z,AS9534,MY,MY
APNIC,Maxis Broadband Sdn.Bhd,121.120.0.0/14,121.120.0.0/16,,MAXISNET-HSDPA,,MAINT-MY-MAXIS,2009-05-08T03:30:24Z,AS9534,MY,MY
APNIC,Yahoo Inc.,115.178.0.0/20,115.178.4.0/23,,APAC,,MAINT-AP-YAHOO-INC,2022-12-06T10:22:19Z,AS10310,HK,JP
APNIC,Yahoo Inc.,115.178.0.0/20,115.178.10.0/23,,APAC,,MAINT-AP-YAHOO-INC,2022-12-06T10:21:12Z,AS10310,HK,HK
APNIC,Messagelabs Ltd,117.120.16.0/21,117.120.16.0/24,,networks-ESS-India-1,,MAINT-AP-MESSAGELABS-PB,2023-06-11T23:20:14Z,AS16509,AU,IN
APNIC,Messagelabs Ltd,117.120.16.0/21,117.120.17.0/24,,networks-ESS-India-2,,MAINT-AP-MESSAGELABS-PB,2023-06-11T23:20:33Z,AS16509,AU,IN
APNIC,SIS Group Pty Ltd,119.82.144.0/21,119.82.146.0/24,,XHostSolutions,,MAINT-AU-SIS-GROUP,2009-09-04T01:52:33Z,AS56106,AU,AU
APNIC,Sun Network (Hong Kong) Limited,202.146.216.0/21,202.146.216.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:03Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,202.146.216.0/21,202.146.217.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:03Z,AS64050;AS152194;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,202.146.216.0/21,202.146.218.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:03Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,202.146.216.0/21,202.146.219.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:03Z,AS64050;AS152194;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,202.146.216.0/21,202.146.220.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:03Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,202.146.216.0/21,202.146.221.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:03Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,202.146.216.0/21,202.146.222.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:03Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,202.146.216.0/21,202.146.223.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:04Z,AS64050;AS152194,HK,HK
APNIC,Forewin Telecom Group Limited,118.99.0.0/18,118.99.2.0/24,,NET-CSSA-PA,,MAINT-CSSA-PA,2023-11-27T14:55:10Z,AS209854;AS9009,HK,PA
APNIC,Yahoo IS-NET,202.89.120.0/22,202.89.122.0/23,,YAHOOAPAC,,MAINT-YAHOOISNET-HK,2009-11-24T10:03:45Z,AS10229,HK,TW
APNIC,Yahoo Inc.,183.177.64.0/19,183.177.76.0/22,,Yahoo-APAC,,MAINT-AP-YAHOO-INC,2023-10-27T00:55:10Z,AS10310,HK,SG
APNIC,Yahoo Inc.,183.177.64.0/19,183.177.80.0/23,,ASIA-BB-4,,MAINT-AP-YAHOO-INC,2023-10-27T00:52:09Z,AS10310,HK,SG
APNIC,Yahoo Inc.,183.177.64.0/19,183.177.84.0/22,,APAC,,MAINT-AP-YAHOO-INC,2023-10-27T00:52:08Z,AS10310,HK,SG
APNIC,HGC Global Communications Limited,112.137.16.0/20,112.137.24.0/24,,HGC-AMS-IX-SG,,MAINT-HK-HGCINTCON,2022-01-25T09:35:03Z,AS4775,HK,SG
APNIC,GPLHost LLC,182.54.232.0/21,182.54.235.0/24,,GPLHOST,,MAINT-SG-GPLHOST,2021-01-15T06:06:53Z,AS59432,AU,ES
APNIC,GPLHost LLC,182.54.232.0/21,182.54.236.0/24,,GPLHOST,,MAINT-SG-GPLHOST,2021-01-15T06:06:53Z,AS61102,AU,IL
APNIC,GPLHost LLC,182.54.232.0/21,182.54.238.0/24,,DriteStudio,,MAINT-IPXOLIMITED-AP MAINT-GPLHOST-IPXO,2023-06-20T07:44:15Z,AS216414,AU,TH
APNIC,GPLHost LLC,182.54.232.0/21,182.54.239.0/24,,GPLHOST,,MAINT-IPXOLIMITED-AP MAINT-GPLHOST-IPXO,2023-06-20T07:45:35Z,AS61317,AU,JP
APNIC,aastar,183.177.112.0/21,183.177.113.0/24,,AASTARNET,,MAINT-AASTARNET-PH,2010-05-24T14:06:20Z,AS208770,PH,PH
APNIC,aastar,183.177.112.0/21,183.177.114.0/24,,AASTARNET,,MAINT-AASTARNET-PH,2010-05-24T14:07:46Z,AS208770,PH,PH
APNIC,aastar,183.177.112.0/21,183.177.115.0/24,,AASTARNET,,MAINT-AASTARNET-PH,2010-05-24T14:08:50Z,AS208770,PH,PH
APNIC,aastar,183.177.112.0/21,183.177.116.0/24,,AASTARNET,,MAINT-AASTARNET-PH,2010-05-24T14:09:42Z,AS208770,PH,PH
APNIC,aastar,183.177.112.0/21,183.177.117.0/24,,AASTARNET,,MAINT-AASTARNET-PH,2010-05-24T14:11:21Z,AS208770,PH,PH
APNIC,aastar,183.177.112.0/21,183.177.118.0/24,,AASTARNET,,MAINT-AASTARNET-PH,2010-05-24T14:12:05Z,AS208770,PH,PH
APNIC,aastar,183.177.112.0/21,183.177.119.0/24,,AASTARNET,,MAINT-AASTARNET-PH,2010-05-24T14:12:50Z,AS208770,PH,PH
APNIC,aastar,183.177.112.0/21,183.177.112.0/24,,AASTARNET,,MAINT-AASTARNET-PH,2010-05-25T02:44:48Z,AS208770,PH,PH
APNIC,"Supernet, PDS Limited",175.111.0.0/20,175.111.6.0/24,,Supernet,,MAINT-KICTL-PK,2021-06-23T13:09:55Z,AS206283,PK,PK
APNIC,"Supernet, PDS Limited",175.111.0.0/20,175.111.8.0/24,,YahClick,,MAINT-KICTL-PK,2021-06-23T13:09:56Z,AS198381,PK,PK
APNIC,Global Information Services(AP) Ltd,182.255.24.0/22,182.255.24.0/24,,GISAP-HK,,MAINT-GISAP-HK,2023-04-18T04:41:55Z,AS24182,HK,HK
APNIC,Global Information Services(AP) Ltd,182.255.24.0/22,182.255.26.0/24,,GISAP-HK,,MAINT-GISAP-HK,2023-04-18T04:43:00Z,AS24182,HK,HK
APNIC,Global Information Services(AP) Ltd,182.255.24.0/22,182.255.25.0/24,,GISAP-HK,,MAINT-GISAP-HK,2022-05-24T04:48:33Z,AS24182,HK,SG
APNIC,Speedcast Limited,175.176.224.0/19,175.176.246.0/24,,SpeedCast-Australia,,MAINT-HK-SPEEDCAST,2021-03-17T13:22:40Z,AS38456,HK,AU
APNIC,Speedcast Limited,175.176.224.0/19,175.176.247.0/24,,SpeedCast-Australia,,MAINT-HK-SPEEDCAST,2021-03-17T13:22:42Z,AS4913,HK,AU
APNIC,Speedcast Limited,175.176.224.0/19,175.176.249.0/24,,SpeedCast-Australia,,MAINT-HK-SPEEDCAST,2021-03-17T13:22:42Z,AS4913,HK,AU
APNIC,Expereo International bv,202.150.12.0/22,202.150.12.0/24,,EXPEREO_INTERNATIONAL_BV,,MAINT-NL-EXPEREO-AP,2010-08-23T07:01:21Z,AS15695,JP,JP
APNIC,Expereo International bv,202.150.12.0/22,202.150.14.0/24,,EXPEREO_INTERNATIONAL_BV,,MAINT-NL-EXPEREO-AP,2010-08-23T07:32:00Z,AS15695,JP,SG
APNIC,Expereo International bv,202.150.12.0/22,202.150.13.0/24,,EXPEREO_INTERNATIONAL_BV,,MAINT-NL-EXPEREO-AP,2021-01-18T23:08:27Z,AS15695,JP,HK
APNIC,Denuo Limited HK - Zenith,223.27.160.0/22,223.27.162.0/24,,PUBLICISGROUPE-CN,,MAINT-PUBLICISGROUPE-HK,2010-09-01T07:08:59Z,AS133125,HK,CN
APNIC,Denuo Limited HK - Zenith,223.27.160.0/22,223.27.161.0/24,,PUBLICISGROUPE-ID,,MAINT-PUBLICISGROUPE-HK,2010-09-01T07:04:34Z,AS133125,HK,ID
APNIC,Denuo Limited HK - Zenith,223.27.160.0/22,223.27.160.0/24,,PUBLICISGROUPE-MY,,MAINT-PUBLICISGROUPE-HK,2010-09-01T07:04:41Z,AS133125,HK,MY
APNIC,Denuo Limited HK - Zenith,223.27.160.0/22,223.27.163.0/24,,PUBLICISGROUPE-HK,,MAINT-PUBLICISGROUPE-HK,2021-03-09T14:27:20Z,AS133125,HK,HK
APNIC,TRUE INTERNET CORPORATION CO. LTD.,113.21.240.0/21,113.21.243.0/24,,TIG-IIT-CUST-LAN,,MAINT-TRUEINTERGATEWAY-TH,2010-09-21T02:30:01Z,AS38082,TH,TH
APNIC,"VPLS, Inc.",110.34.128.0/17,110.34.151.0/24,,VPLS-SIN2,,MAINT-VPLS-AP,2023-02-08T07:02:15Z,AS4213,TH,SG
APNIC,"VPLS, Inc.",110.34.128.0/17,110.34.165.0/24,,KRYPT-LAX10,,MAINT-VPLS-AP,2023-02-08T06:39:36Z,AS35908,TH,US
APNIC,"VPLS, Inc.",110.34.128.0/17,110.34.182.0/24,,KRYPT-LAX10,,MAINT-VPLS-AP,2023-02-08T06:46:49Z,AS35908,TH,US
APNIC,SplunkNet Inc,113.212.176.0/21,113.212.176.0/24,,SPLUNKNET-PH,,MAINT-SPLUNKNET-PH,2010-10-07T06:05:32Z,AS131164,PH,PH
APNIC,SplunkNet Inc,113.212.176.0/21,113.212.177.0/24,,SPLUNKNET-PH,,MAINT-SPLUNKNET-PH,2010-10-07T06:09:45Z,AS131164,PH,PH
APNIC,SplunkNet Inc,113.212.176.0/21,113.212.179.0/24,,SPLUNKNET-PH,,MAINT-SPLUNKNET-PH,2023-05-30T04:36:31Z,AS16509,PH,PH
APNIC,Fariya Networks,14.192.128.0/19,14.192.140.0/22,,Fariya-Networks,,MAINT-FARIYA-PK,2021-02-09T15:15:50Z,AS55154,PK,PK
APNIC,Fariya Networks,14.192.128.0/19,14.192.136.0/22,,Fariya-Networks,,MAINT-FARIYA-PK,2021-02-09T15:15:49Z,AS150750,PK,PK
APNIC,Fariya Networks,14.192.128.0/19,14.192.132.0/22,,Fariya-Networks,,MAINT-FARIYA-PK,2021-02-09T15:15:46Z,AS150750,PK,PK
APNIC,Fariya Networks,14.192.128.0/19,14.192.130.0/23,,Fariya-Networks,,MAINT-FARIYA-PK,2021-02-09T15:15:48Z,AS150750,PK,PK
APNIC,Fariya Networks,14.192.128.0/19,14.192.156.0/23,,Fariya-Networks,,MAINT-FARIYA-PK,2021-02-09T15:15:46Z,AS55154,PK,PK
APNIC,Tata Teleservices Limited -GSM Division,14.194.0.0/15,14.195.224.0/19,,TATAGSM,,MAINT-TATA-DOCOMO-IN,2021-03-03T13:18:25Z,AS55441,IN,IN
APNIC,Fiberlink Pvt.Ltd,27.255.0.0/18,27.255.12.0/24,,LEONET-PK,,MAINT-APNIC-FIBERLINK-PK,2019-02-15T20:30:57Z,AS141432,PK,PK
APNIC,Fiberlink Pvt.Ltd,27.255.0.0/18,27.255.16.0/24,,LEONET-PK,,MAINT-APNIC-FIBERLINK-PK,2019-02-15T20:30:57Z,AS141432,PK,PK
APNIC,Unigate Telecom Inc.,202.55.224.0/19,202.55.253.0/24,,Chief-T13,,MAINT-TW-UNIGATE,2021-05-04T14:52:15Z,AS63199,TW,TW
APNIC,Unigate Telecom Inc.,202.55.224.0/19,202.55.242.0/24,,Chief-D31,,MAINT-TW-UNIGATE,2021-05-04T14:52:12Z,AS17408,TW,TW
APNIC,Yahoo IS-NET,117.104.188.0/22,117.104.191.0/24,,YAHOOAPAC,,MAINT-YAHOOISNET-HK,2021-01-15T01:47:11Z,AS10229,HK,TW
APNIC,Agni Systems Limited,182.252.64.0/18,182.252.94.0/24,,AGNISYS,,MAINT-BD-AGNI,2021-01-07T04:52:40Z,AS58655,BD,BD
APNIC,Agni Systems Limited,182.252.64.0/18,182.252.95.0/24,,AGNISYS,,MAINT-BD-AGNI,2021-01-07T04:52:42Z,AS58655,BD,BD
APNIC,smartlinklink broadband services pvt ltd,124.155.240.0/20,124.155.252.0/24,,SMARTLINK-POWAI-IN,,MAINT-SMARTLINK-POWAI-IN,2021-01-08T05:42:27Z,AS17665,IN,IN
APNIC,China Telecom Global Limited,183.91.32.0/19,183.91.40.0/21,,CTHKI-HK,,MAINT-CTHKI-HK,2021-01-26T21:27:40Z,AS4134,HK,HK
APNIC,New Skies Satellites B.V.,122.201.32.0/20,122.201.41.0/24,,Newwave-AU,,MAINT-AP-NSS,2021-02-24T13:06:00Z,AS12684,HK,AU
APNIC,New Skies Satellites B.V.,122.201.32.0/20,122.201.42.0/24,,SES-MPLUS-AU,,MAINT-AP-NSS,2021-02-24T13:06:02Z,AS12684,HK,AU
APNIC,"Beijing CNISP Technology Co., Ltd.",123.58.128.0/18,123.58.160.0/19,,Netease-Network,,MAINT-AP-CNISP,2022-08-09T07:36:06Z,AS45062,CN CN,CN
APNIC,Unigate Telecom Inc.,202.153.192.0/20,202.153.200.0/23,,Yahoo-Net,,MAINT-TW-UNIGATE,2021-05-04T14:52:07Z,AS17408,TW,TW
APNIC,Sun Network (Hong Kong) Limited,223.26.48.0/20,223.26.48.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:08Z,AS64050;AS152194;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,223.26.48.0/20,223.26.52.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:09Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,223.26.48.0/20,223.26.57.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:10Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,223.26.48.0/20,223.26.59.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:10Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,223.26.48.0/20,223.26.61.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:11Z,AS64050;AS152194,HK,HK
APNIC,Sun Network (Hong Kong) Limited,223.26.48.0/20,223.26.62.0/24,,MEGA-II,,MAINT-HK-SUN,2020-05-17T23:04:11Z,AS64050;AS152194,HK,HK
