origin,time,time_utc_str,peer_asn,peer_ip,prefix,type,as_path
32787,1519834796.0,2018-02-28 16:19:56,15008,198.32.132.106,23.57.100.0/24,A,"['15008', '40805', '174', '1299', '32787']"
32787,1519834796.0,2018-02-28 16:19:56,25091,192.65.185.244,23.57.100.0/24,A,"['25091', '13002', '20764', '3216', '1273', '1299', '32787']"
32787,1519834796.0,2018-02-28 16:19:56,20612,91.206.52.126,23.57.100.0/24,A,"['20612', '8758', '15576', '29075', '174', '1299', '32787']"
32787,1519834797.0,2018-02-28 16:19:57,25933,187.16.216.127,23.57.100.0/24,A,"['25933', '8167', '7738', '701', '1273', '32787']"
32787,1519834797.0,2018-02-28 16:19:57,202194,91.206.52.60,23.57.100.0/24,A,"['202194', '198385', '29075', '1299', '32787']"
32787,1519834797.0,2018-02-28 16:19:57,25435,2001:7f8:24::b2,23.57.100.0/24,A,"['25435', '47176', '15576', '29075', '174', '1299', '32787']"
32787,1519834797.0,2018-02-28 16:19:57,198385,91.206.52.109,23.57.100.0/24,A,"['198385', '29075', '174', '1299', '32787']"
32787,1519834798.0,2018-02-28 16:19:58,3303,217.192.89.50,23.57.100.0/24,A,"['3303', '3320', '1299', '32787']"
32787,1519834798.0,2018-02-28 16:19:58,8492,85.114.0.217,23.57.100.0/24,A,"['8492', '20764', '3216', '1273', '1299', '32787']"
32787,1519834798.0,2018-02-28 16:19:58,198249,91.206.52.199,23.57.100.0/24,A,"['198249', '15576', '29075', '174', '1299', '32787']"
32787,1519834800.0,2018-02-28 16:20:00,25091,91.206.52.117,23.57.100.0/24,A,"['25091', '13002', '20764', '3216', '1273', '1299', '32787']"
32787,1519834801.0,2018-02-28 16:20:01,45352,210.5.41.225,23.57.100.0/24,A,"['45352', '4657', '3491', '1299', '32787']"
32787,1519834804.0,2018-02-28 16:20:04,20612,91.206.52.127,23.57.100.0/24,A,"['20612', '8758', '15576', '29075', '174', '1299', '32787']"
32787,1519834805.0,2018-02-28 16:20:05,18106,27.111.228.6,23.57.100.0/24,A,"['18106', '4657', '3491', '1273', '32787']"
32787,1519834806.0,2018-02-28 16:20:06,18106,202.73.40.45,23.57.100.0/24,A,"['18106', '4657', '3491', '1273', '32787']"
32787,1519834806.0,2018-02-28 16:20:06,18106,27.111.228.6,23.57.100.0/24,A,"['18106', '4657', '3491', '1273', '32787']"
32787,1519834807.0,2018-02-28 16:20:07,202194,91.206.52.60,23.57.100.0/24,A,"['202194', '198385', '29075', '174', '1299', '32787']"
32787,1519834808.0,2018-02-28 16:20:08,53013,187.16.218.235,23.57.100.0/24,A,"['53013', '4809', '4134', '701', '1273', '32787']"
32787,1519834808.0,2018-02-28 16:20:08,53013,187.16.217.113,23.57.100.0/24,A,"['53013', '4809', '4134', '701', '1273', '32787']"
32787,1519834808.0,2018-02-28 16:20:08,52863,187.16.219.162,23.57.100.0/24,A,"['52863', '4809', '4134', '701', '1273', '32787']"
32787,1519834809.0,2018-02-28 16:20:09,2613,37.49.236.246,23.57.100.0/24,A,"['2613', '6893', '25091', '13002', '20764', '3216', '1273', '1299', '32787']"
32787,1519834809.0,2018-02-28 16:20:09,52863,187.16.219.162,23.57.100.0/24,A,"['52863', '4809', '4134', '701', '1273', '32787']"
32787,1519834813.0,2018-02-28 16:20:13,263584,187.16.220.193,23.57.100.0/24,A,"['263584', '263321', '28329', '3549', '3356', '1299', '32787']"
32787,1519834814.0,2018-02-28 16:20:14,15605,217.29.66.120,23.57.100.0/24,A,"['15605', '12874', '3303', '3320', '1299', '32787']"
32787,1519834821.0,2018-02-28 16:20:21,53070,187.16.216.102,23.57.100.0/24,A,"['53070', '22381', '4809', '4134', '701', '1273', '32787']"
32787,1519834823.0,2018-02-28 16:20:23,36236,208.111.38.185,23.57.100.0/24,A,"['36236', '174', '1299', '32787']"
32787,1519834823.0,2018-02-28 16:20:23,32212,206.197.187.16,23.57.100.0/24,A,"['32212', '23005', '19151', '174', '1299', '32787']"
32787,1519834825.0,2018-02-28 16:20:25,32212,206.197.187.16,23.57.100.0/24,A,"['32212', '23005', '19151', '174', '1299', '32787']"
32787,1519834827.0,2018-02-28 16:20:27,202194,91.206.52.60,23.57.100.0/24,A,"['202194', '198385', '29075', '174', '1299', '32787']"
32787,1519834832.0,2018-02-28 16:20:32,45352,210.5.41.225,23.57.100.0/24,A,"['45352', '38001', '4637', '1299', '32787']"
32787,1519834859.0,2018-02-28 16:20:59,3303,217.192.89.50,2.17.218.0/24,A,"['3303', '7473', '7474', '32787']"
32787,1519834859.0,2018-02-28 16:20:59,3303,217.192.89.50,69.192.6.0/24,A,"['3303', '7473', '7474', '32787']"
32787,1519834859.0,2018-02-28 16:20:59,3303,217.192.89.50,209.200.156.0/24,A,"['3303', '7473', '7474', '32787']"
32787,1519834876.0,2018-02-28 16:21:16,1221,203.62.252.83,23.57.100.0/24,A,"['1221', '4637', '1299', '32787']"
32787,1519834890.0,2018-02-28 16:21:30,3303,217.192.89.50,2.17.218.0/24,A,"['3303', '6939', '7545', '2764', '32787']"
32787,1519834890.0,2018-02-28 16:21:30,3303,217.192.89.50,69.192.6.0/24,A,"['3303', '6939', '7545', '2764', '32787']"
32787,1519834890.0,2018-02-28 16:21:30,3303,217.192.89.50,209.200.156.0/24,A,"['3303', '6939', '7545', '2764', '32787']"
32787,1519834905.0,2018-02-28 16:21:45,36236,208.111.38.185,23.57.100.0/24,A,"['36236', '64098', '1221', '4637', '1299', '32787']"
32787,1519835031.0,2018-02-28 16:23:51,327995,196.60.8.57,23.57.100.0/24,A,"['327995', '37271', '174', '1299', '32787']"
32787,1519835274.0,2018-02-28 16:27:54,13760,198.32.125.132,72.52.33.0/24,A,"['13760', '14745', '2914', '32787']"
32787,1519835358.0,2018-02-28 16:29:18,12859,80.249.208.200,23.57.100.0/24,A,"['12859', '2914', '1299', '32787']"
32787,1519835394.0,2018-02-28 16:29:54,13760,198.32.125.132,72.52.33.0/24,A,"['13760', '174', '6453', '32787']"
132787,1519835664.0,2018-02-28 16:34:24,58511,45.127.172.149,43.242.245.0/24,A,"['58511', '9498', '55644', '132787']"
32787,1519835671.0,2018-02-28 16:34:31,262757,187.16.223.117,23.57.99.0/24,A,"['262757', '4230', '3356', '6461', '32787']"
32787,1519835672.0,2018-02-28 16:34:32,262757,187.16.223.117,23.57.99.0/24,A,"['262757', '4230', '3356', '6461', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.226.214,2.17.192.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.226.214,2.17.192.0/22,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.226.214,2.17.193.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.226.214,2.17.194.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.226.214,2.17.195.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.226.214,2.21.175.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.226.214,12.171.92.0/23,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.238.214,2.17.192.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.238.214,2.17.192.0/22,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.238.214,2.17.193.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.238.214,2.17.194.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.238.214,2.17.195.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.238.214,2.21.175.0/24,A,"['58511', '1299', '32787']"
32787,1519835684.0,2018-02-28 16:34:44,58511,195.66.238.214,12.171.92.0/23,A,"['58511', '1299', '32787']"
132787,1519835684.0,2018-02-28 16:34:44,58511,103.247.3.8,43.242.245.0/24,A,"['58511', '9498', '55644', '132787']"
32787,1519835685.0,2018-02-28 16:34:45,58511,195.66.226.214,23.57.98.0/24,A,"['58511', '1299', '32787']"
32787,1519835685.0,2018-02-28 16:34:45,58511,195.66.238.214,23.57.98.0/24,A,"['58511', '1299', '32787']"
32787,1519835686.0,2018-02-28 16:34:46,58511,195.66.226.214,41.137.107.0/24,A,"['58511', '1299', '32787']"
32787,1519835686.0,2018-02-28 16:34:46,58511,195.66.238.214,41.137.107.0/24,A,"['58511', '1299', '32787']"
32787,1519835687.0,2018-02-28 16:34:47,58511,195.66.226.214,62.172.140.0/24,A,"['58511', '1299', '32787']"
32787,1519835687.0,2018-02-28 16:34:47,58511,195.66.238.214,62.172.140.0/24,A,"['58511', '1299', '32787']"
32787,1519835687.0,2018-02-28 16:34:47,58511,195.66.226.214,62.255.142.0/24,A,"['58511', '1299', '32787']"
32787,1519835687.0,2018-02-28 16:34:47,58511,195.66.226.214,63.251.64.0/23,A,"['58511', '1299', '32787']"
32787,1519835687.0,2018-02-28 16:34:47,58511,195.66.238.214,62.255.142.0/24,A,"['58511', '1299', '32787']"
32787,1519835687.0,2018-02-28 16:34:47,58511,195.66.238.214,63.251.64.0/23,A,"['58511', '1299', '32787']"
32787,1519835687.0,2018-02-28 16:34:47,58511,195.66.238.214,64.254.26.0/24,A,"['58511', '1299', '32787']"
32787,1519835687.0,2018-02-28 16:34:47,58511,195.66.226.214,64.254.26.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.0.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.4.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.5.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.6.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.7.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.8.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.9.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.10.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.11.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.12.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.13.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.14.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.15.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.20.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.20.0/22,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.21.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.22.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.24.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.24.0/22,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.25.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.26.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.27.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.28.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.29.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.30.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.31.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.36.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.37.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.38.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.39.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.40.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.41.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.42.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.43.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.44.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.45.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.46.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.48.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.48.0/21,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.49.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.50.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.51.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.52.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.53.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.54.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.55.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.60.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.60.0/23,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.61.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,72.52.2.0/24,A,"['58511', '7474', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.0.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.4.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.5.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.6.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.7.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.8.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.9.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.10.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.11.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.12.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.13.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.14.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.15.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.20.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.20.0/22,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.21.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.22.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.24.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.24.0/22,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.25.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.26.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.27.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.28.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.29.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.30.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.31.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.36.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.37.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.38.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.39.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.40.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.41.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.42.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.43.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.44.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.45.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.46.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.48.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.48.0/21,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.49.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.50.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.51.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.52.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.53.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.54.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.55.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.60.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.60.0/23,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.61.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,72.52.2.0/24,A,"['58511', '7474', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,78.110.16.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,78.110.27.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.226.214,81.174.71.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,78.110.16.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,78.110.27.0/24,A,"['58511', '1299', '32787']"
32787,1519835688.0,2018-02-28 16:34:48,58511,195.66.238.214,81.174.71.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,58511,195.66.238.214,91.229.32.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,58511,195.66.238.214,91.229.33.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,58511,195.66.238.214,93.191.168.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,58511,195.66.238.214,93.191.169.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,58511,195.66.226.214,91.229.32.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,58511,195.66.226.214,91.229.33.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,58511,195.66.226.214,93.191.168.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,58511,195.66.226.214,93.191.169.0/24,A,"['58511', '1299', '32787']"
32787,1519835689.0,2018-02-28 16:34:49,262757,187.16.223.117,142.146.96.0/23,A,"['262757', '4230', '6453', '32787']"
32787,1519835690.0,2018-02-28 16:34:50,58511,195.66.226.214,114.141.72.0/24,A,"['58511', '1299', '32787']"
32787,1519835690.0,2018-02-28 16:34:50,58511,195.66.226.214,114.141.73.0/24,A,"['58511', '1299', '32787']"
32787,1519835690.0,2018-02-28 16:34:50,58511,195.66.238.214,114.141.72.0/24,A,"['58511', '1299', '32787']"
32787,1519835690.0,2018-02-28 16:34:50,58511,195.66.238.214,114.141.73.0/24,A,"['58511', '1299', '32787']"
32787,1519835690.0,2018-02-28 16:34:50,262757,187.16.223.117,142.146.96.0/23,A,"['262757', '4230', '6453', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,141.92.8.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,141.92.9.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,141.92.12.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,141.92.13.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,141.93.12.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,142.146.32.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,142.146.38.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,141.92.8.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,141.92.9.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,141.92.12.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,141.92.13.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,141.93.12.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,142.146.32.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,142.146.38.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,141.92.8.0/23,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,141.92.8.0/23,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,141.92.12.0/23,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,141.92.12.0/23,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,142.146.96.0/23,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,142.146.96.0/23,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,142.146.98.0/23,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,142.146.98.0/23,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,142.146.100.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,142.146.100.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.238.214,142.146.101.0/24,A,"['58511', '1299', '32787']"
32787,1519835691.0,2018-02-28 16:34:51,58511,195.66.226.214,142.146.101.0/24,A,"['58511', '1299', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.226.214,151.8.254.0/24,A,"['58511', '1299', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.226.214,157.203.50.0/24,A,"['58511', '1299', '32787']"
32787,1519835692.0,2018-02-28 16:34:52,58511,195.66.226.214,157.203.51.0/24,A,"['58511', '1299', '32787']"
