prefix,provider,origin,time,as_path,scrubber
103.71.154.0/24,136933,132325,1733243231.0,"['8298', '25091', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['57777', '8298', '25091', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['57777', '8298', '25091', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['57777', '8298', '25091', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['48362', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['48362', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['6233', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['25220', '3356', '9002', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['34927', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243231.0,"['210937', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['205112', '13030', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['205112', '50629', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['25220', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['58299', '6939', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['58057', '34549', '2914', '59796', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['213151', '41051', '58299', '6939', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['213151', '34549', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['34549', '2914', '59796', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['208972', '6204', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['208972', '6204', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['34549', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['49432', '48362', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['58057', '34549', '2914', '59796', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['58057', '34549', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['199938', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['209650', '34927', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['41047', '24961', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['42541', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['917', '3214', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243232.0,"['3214', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243233.0,"['25160', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243233.0,"['14630', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243233.0,"['206499', '34549', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243233.0,"['202365', '206499', '34549', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243234.0,"['64475', '3320', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243234.0,"['25160', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243235.0,"['13786', '7195', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243235.0,"['20080', '2914', '59796', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243235.0,"['52320', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243235.0,"['35710', '3320', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243236.0,"['52320', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243236.0,"['265721', '64126', '23520', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243236.0,"['265721', '64126', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243237.0,"['52873', '12956', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243237.0,"['52873', '12956', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243237.0,"['138195', '58453', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243237.0,"['6057', '12956', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243237.0,"['270014', '6057', '12956', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243237.0,"['198385', '15576', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243237.0,"['16347', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243238.0,"['264479', '7195', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243241.0,"['35710', '3320', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243242.0,"['49434', '2914', '59796', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243245.0,"['28910', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243246.0,"['327983', '37497', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243248.0,"['4608', '1221', '4637', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243249.0,"['2613', '6893', '25091', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243249.0,"['12956', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243250.0,"['50877', '62275', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243250.0,"['199524', '6762', '9002', '59796', '136933', '132325']","59796,199524"
103.71.154.0/24,136933,132325,1733243253.0,"['21412', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243265.0,"['264845', '6057', '12956', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243305.0,"['50300', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243323.0,"['199524', '1299', '59796', '136933', '132325']","59796,199524"
103.71.154.0/24,136933,132325,1733243327.0,"['263237', '174', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243327.0,"['270014', '263237', '174', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243341.0,"['56430', '12310', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243386.0,"['59105', '9370', '2497', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243386.0,"['59105', '2518', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243387.0,"['59105', '2518', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243409.0,"['54316', '701', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243526.0,"['51088', '3257', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733243624.0,"['132847', '1221', '4637', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244056.0,"['264479', '7195', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244056.0,"['53427', '174', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244056.0,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244056.0,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244056.0,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244056.0,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244056.0,"['14840', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244057.0,"['14840', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244057.0,"['14840', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244061.0,"['25091', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244117.0,"['14840', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244363.0,"['6894', '3257', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244943.0,"['394414', '32621', '6939', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733244986.0,"['57821', '12586', '3257', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245128.0,"['53427', '174', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245128.0,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245128.0,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245129.0,"['264479', '7195', '33891', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245129.0,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245130.0,"['14840', '6762', '9002', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245131.0,"['14840', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245131.0,"['14840', '1299', '59796', '136933', '132325']",59796
103.71.154.0/24,136933,132325,1733245132.0,"['14840', '1299', '59796', '136933', '132325']",59796
