prefix,provider,origin,time,as_path,scrubber
185.244.28.0/24,30823,212000,1733241002.0,"['3399', '199524', '30823', '30823', '212000']",199524
185.244.28.0/24,30823,212000,1733241982.0,"['57821', '12586', '3257', '199524', '30823', '30823', '212000']",199524
