prefix,provider,origin,time,as_path,scrubber
67.227.44.0/24,396998,216030,1733256947.0,"['209650', '34927', '9002', '396998', '216030']",396998
67.227.44.0/24,396998,216030,1733256947.0,"['34927', '396998', '216030']",396998
67.227.44.0/24,396998,216030,1733257225.0,"['209650', '34927', '396998', '216030']",396998
67.227.44.0/24,396998,216030,1733257225.0,"['34927', '396998', '216030']",396998
