prefix,provider,origin,time,as_path,scrubber
103.60.148.0/22,13335,132839,1733193012.0,"['46997', '38008', '13335', '132839']",13335
103.60.148.0/22,13335,132839,1733193464.0,"['38008', '13335', '132839']",13335
