prefix,provider,origin,time,as_path,scrubber
78.138.107.0/24,19905,20773,1733224077.0,"['9304', '22822', '19905', '20773']",19905
78.138.107.0/24,19905,20773,1733225374.0,"['20764', '8359', '22822', '19905', '20773']",19905
78.138.107.0/24,19905,20773,1733225375.0,"['28917', '3257', '6453', '19905', '20773']",19905
78.138.107.0/24,19905,20773,1733225375.0,"['41722', '20485', '22822', '19905', '20773']",19905
