prefix,provider,origin,time,as_path,scrubber
103.189.93.0/24,6453,4837,1733223542.0,"['35280', '6453', '4837']",35280
103.189.93.0/24,6453,4837,1733223572.0,"['35280', '6453', '4837']",35280
103.189.93.0/24,6453,4837,1733225169.0,"['35280', '6453', '4837']",35280
103.189.93.0/24,6453,4837,1733225197.0,"['35280', '6453', '4837']",35280
