prefix,provider,origin,time,as_path,scrubber
78.24.184.0/21,29278,41075,1733246712.0,"['12779', '5405', '29278', '41075']",5405
78.24.184.0/21,29278,41075,1733246777.0,"['12779', '5405', '29278', '41075']",5405
78.24.184.0/21,29278,41075,1733247018.0,"['12779', '5405', '29278', '41075']",5405
78.24.184.0/21,29278,41075,1733247082.0,"['12779', '5405', '29278', '41075']",5405
