prefix,provider,origin,time,as_path,scrubber
5.106.128.0/17,49666,197207,1733260647.0,"['917', '60068', '37468', '49666', '197207']",60068
5.106.128.0/17,49666,197207,1733260776.0,"['199524', '3491', '39533', '49666', '197207']",199524
