prefix,provider,origin,time,as_path,scrubber
62.3.14.0/24,49612,200436,1733227828.0,"['213151', '41051', '58299', '34549', '57724', '49612', '200436']",57724
62.3.14.0/24,49612,200436,1733227841.0,"['213151', '34549', '57724', '49612', '200436']",57724
62.3.14.0/24,49612,200436,1733230173.0,"['41722', '57724', '49612', '200436']",57724
62.3.14.0/24,49612,200436,1733230367.0,"['41722', '57724', '49612', '200436']",57724
