prefix,provider,origin,time,as_path,scrubber
135.84.243.0/24,32787,55303,1733233551.0,"['553', '6461', '32787', '55303']",32787
135.84.243.0/24,32787,55303,1733233590.0,"['19151', '32787', '55303']",32787
135.84.243.0/24,32787,55303,1733235390.0,"['19151', '32787', '55303']",32787
135.84.243.0/24,32787,55303,1733235771.0,"['213151', '34549', '32787', '55303']",32787
