prefix,provider,origin,time,as_path,scrubber
91.197.6.0/24,62000,199088,1733239424.0,"['198150', '137409', '62000', '199088']",137409
91.197.6.0/24,62000,199088,1733240995.0,"['3399', '137409', '62000', '199088']",137409
