prefix,provider,origin,time,as_path,scrubber
45.16.0.0/12,60068,7018,1733214435.0,"['38008', '60068', '7018']",60068
45.16.0.0/12,60068,7018,1733214436.0,"['46997', '38008', '60068', '7018']",60068
