prefix,provider,origin,time,as_path,scrubber
128.0.1.0/24,44547,214577,1733235777.0,"['213151', '59796', '59796', '59796', '59796', '59796', '59796', '59796', '44547', '214577']",59796
128.0.1.0/24,44547,214577,1733236047.0,"['213151', '59796', '59796', '59796', '59796', '59796', '59796', '59796', '44547', '214577']",59796
