prefix,provider,origin,time,as_path,scrubber
93.112.128.0/20,39386,25019,1733208011.0,"['199524', '2914', '39386', '25019']",199524
93.112.128.0/20,39386,25019,1733208816.0,"['199524', '2914', '39386', '25019']",199524
