prefix,provider,origin,time,as_path,scrubber
23.26.155.0/24,396998,197795,1733191204.0,"['13030', '1299', '3257', '396998', '197795']",396998
23.26.155.0/24,396998,197795,1733191266.0,"['14907', '396998', '197795']",396998
