prefix,provider,origin,time,as_path,scrubber
59.83.192.0/19,6453,4837,1733235468.0,"['35280', '6453', '4837']",35280
59.83.192.0/19,6453,4837,1733235498.0,"['35280', '6453', '4837']",35280
59.83.192.0/19,6453,4837,1733235949.0,"['35280', '6453', '4837']",35280
59.83.192.0/19,6453,4837,1733235980.0,"['35280', '6453', '4837']",35280
59.83.192.0/19,6453,4837,1733236582.0,"['35280', '6453', '4837']",35280
59.83.192.0/19,6453,4837,1733236644.0,"['35280', '6453', '4837']",35280
