prefix,provider,origin,time,as_path,scrubber
45.141.150.0/24,199414,214382,1733247165.0,"['50877', '49289', '1299', '60068', '199414', '214382']",60068
45.141.150.0/24,199414,214382,1733248225.0,"['328840', '60171', '6939', '60068', '199414', '214382']",60068
45.141.150.0/24,199414,214382,1733248575.0,"['50877', '62275', '1299', '60068', '199414', '214382']",60068
45.141.150.0/24,199414,214382,1733249499.0,"['59414', '3303', '2914', '60068', '199414', '214382']",60068
