IP Prefix,ASNs
66.179.86.0/24,"AS19551, AS19934"
66.179.87.0/24,"AS19551, AS19934"
66.206.199.0/24,"AS19551, AS19905, AS395591"
66.206.201.0/24,"AS19551, AS19905, AS395591"
198.37.48.0/24,"AS14537, AS19551, AS19691"
198.37.49.0/24,"AS14537, AS19551, AS19691"
198.37.50.0/24,"AS14537, AS19551, AS19691"
198.37.52.0/24,"AS14537, AS19551, AS19691"
198.37.54.0/24,"AS14537, AS19551, AS19691"
198.37.57.0/24,"AS19551, AS19691, AS701, AS7922"
